building,name,professor,enrolled,waits,day,time
Eads, IT Governance & Risk Management, Taqi,17,0,M,18.3
Eads, IT Governance & Risk Management, Taqi,17,0,M,19.0
Eads, IT Governance & Risk Management, Taqi,17,0,M,19.3
Eads, IT Governance & Risk Management, Taqi,17,0,M,20.0
Eads, IT Governance & Risk Management, Taqi,17,0,M,20.3
Eads, IT Governance & Risk Management, Taqi,17,0,M,21.0
Eads, IT Governance & Risk Management, Hampton,11,0,W,18.0
Eads, IT Governance & Risk Management, Hampton,11,0,W,18.3
Eads, IT Governance & Risk Management, Hampton,11,0,W,19.0
Eads, IT Governance & Risk Management, Hampton,11,0,W,19.3
Eads, IT Governance & Risk Management, Hampton,11,0,W,20.0
Eads, IT Governance & Risk Management, Hampton,11,0,W,20.3
Eads, IT Governance & Risk Management, Hampton,11,0,W,21.0
Lopata Hall, Foundations of Analytics, Greene,25,0,W,18.0
Lopata Hall, Foundations of Analytics, Greene,25,0,W,18.3
Lopata Hall, Foundations of Analytics, Greene,25,0,W,19.0
Lopata Hall, Foundations of Analytics, Greene,25,0,W,19.3
Lopata Hall, Foundations of Analytics, Greene,25,0,W,20.0
Lopata Hall, Foundations of Analytics, Greene,25,0,W,20.3
Lopata Hall, Foundations of Analytics, Greene,25,0,W,21.0
Whitaker, Foundations of Analytics, Zeringue,12,0,H,18.0
Whitaker, Foundations of Analytics, Zeringue,12,0,H,18.3
Whitaker, Foundations of Analytics, Zeringue,12,0,H,19.0
Whitaker, Foundations of Analytics, Zeringue,12,0,H,19.3
Whitaker, Foundations of Analytics, Zeringue,12,0,H,20.0
Whitaker, Foundations of Analytics, Zeringue,12,0,H,20.3
Whitaker, Foundations of Analytics, Zeringue,12,0,H,21.0
Lopata Hall, Enterprise Data Management, McLean,29,0,W,18.0
Lopata Hall, Enterprise Data Management, McLean,29,0,W,18.3
Lopata Hall, Enterprise Data Management, McLean,29,0,W,19.0
Lopata Hall, Enterprise Data Management, McLean,29,0,W,19.3
Lopata Hall, Enterprise Data Management, McLean,29,0,W,20.0
Lopata Hall, Enterprise Data Management, McLean,29,0,W,20.3
Lopata Hall, Enterprise Data Management, McLean,29,0,W,21.0
Lopata Hall, Enterprise Data Management, McLean,29,0,H,18.0
Lopata Hall, Enterprise Data Management, McLean,29,0,H,18.3
Lopata Hall, Enterprise Data Management, McLean,29,0,H,19.0
Lopata Hall, Enterprise Data Management, McLean,29,0,H,19.3
Lopata Hall, Enterprise Data Management, McLean,29,0,H,20.0
Lopata Hall, Enterprise Data Management, McLean,29,0,H,20.3
Lopata Hall, Enterprise Data Management, McLean,29,0,H,21.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,14.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,15.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,15.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,14.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,15.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,15.3
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,9.3
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,10.0
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,10.3
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,11.0
Brauer Hall, IMSE Graduate Seminar, Mishra,25,0,M,13.0
Brauer Hall, IMSE Graduate Seminar, Mishra,25,0,M,13.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,T,14.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,T,15.0
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,T,15.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,H,14.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,H,15.0
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,H,15.3
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,17.3
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,18.0
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,18.3
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,19.0
AB Law Bldg, Contracts - LLM Only (Haller), Stephen Haller,84,0,T,18.0
AB Law Bldg, Contracts - LLM Only (Haller), Stephen Haller,84,0,T,18.3
AB Law Bldg, Contracts - LLM Only (Haller), Stephen Haller,84,0,T,19.0
AB Law Bldg, Contracts - LLM Only (Haller), Stephen Haller,84,0,T,19.3
AB Law Bldg, Contracts - LLM Only (Haller), Stephen Haller,84,0,T,20.0
AB Law Bldg, Contracts - LLM Only (Haller), Stephen Haller,84,0,T,20.3
AB Law Bldg, Corporations - LLM Only (Kershman), John Kershman,68,0,M,18.0
AB Law Bldg, Corporations - LLM Only (Kershman), John Kershman,68,0,M,18.3
AB Law Bldg, Corporations - LLM Only (Kershman), John Kershman,68,0,M,19.0
AB Law Bldg, Corporations - LLM Only (Kershman), John Kershman,68,0,M,19.3
AB Law Bldg, Corporations - LLM Only (Kershman), John Kershman,68,0,M,20.0
AB Law Bldg, Corporations - LLM Only (Kershman), John Kershman,68,0,M,20.3
AB Law Bldg, Legal Profession - LLM Only (Kuehn), Bob Kuehn,117,0,W,16.0
AB Law Bldg, Legal Profession - LLM Only (Kuehn), Bob Kuehn,117,0,W,16.3
AB Law Bldg, Legal Profession - LLM Only (Kuehn), Bob Kuehn,117,0,W,17.0
AB Law Bldg, Legal Profession - LLM Only (Kuehn), Bob Kuehn,117,0,W,17.3
AB Law Bldg, Estate and Wealth Law Theory and Practice (Stanley/Jump), Douglas Stanley Anne Jump,12,0,M,16.0
AB Law Bldg, Estate and Wealth Law Theory and Practice (Stanley/Jump), Douglas Stanley Anne Jump,12,0,M,16.3
AB Law Bldg, Estate and Wealth Law Theory and Practice (Stanley/Jump), Douglas Stanley Anne Jump,12,0,M,17.0
AB Law Bldg, Estate and Wealth Law Theory and Practice (Stanley/Jump), Douglas Stanley Anne Jump,12,0,M,17.3
AB Law Bldg, Accounting for Tax Lawyers (Schwerin), Michelle Schwerin,14,0,M,18.0
AB Law Bldg, Accounting for Tax Lawyers (Schwerin), Michelle Schwerin,14,0,M,18.3
AB Law Bldg, Accounting for Tax Lawyers (Schwerin), Michelle Schwerin,14,0,M,19.0
AB Law Bldg, Accounting for Tax Lawyers (Schwerin), Michelle Schwerin,14,0,M,19.3
AB Law Bldg, Accounting for Tax Lawyers (Schwerin), Michelle Schwerin,14,0,M,20.0
AB Law Bldg, Accounting for Tax Lawyers (Schwerin), Michelle Schwerin,14,0,M,20.3
AB Law Bldg, Tax Considerations in Choice of Legal Entity (Nathanson/Barr), Jay Nathanson Cassie Barr,7,0,W,8.0
AB Law Bldg, Tax Considerations in Choice of Legal Entity (Nathanson/Barr), Jay Nathanson Cassie Barr,7,0,W,8.3
AB Law Bldg, Tax Considerations in Choice of Legal Entity (Nathanson/Barr), Jay Nathanson Cassie Barr,7,0,W,9.0
AB Law Bldg, Tax Considerations in Choice of Legal Entity (Nathanson/Barr), Jay Nathanson Cassie Barr,7,0,W,9.3
AB Law Bldg, Intro. to U.S. Law and Methods I, Kate Finn,41,0,T,9.0
AB Law Bldg, Intro. to U.S. Law and Methods I, Kate Finn,41,0,T,9.3
AB Law Bldg, Intro. to U.S. Law and Methods I, Kate Finn,61,0,T,11.0
AB Law Bldg, Intro. to U.S. Law and Methods I, Kate Finn,61,0,T,11.3
AB Law Bldg, Intro. to U.S. Law and Methods I, Kate Finn,39,0,W,8.0
AB Law Bldg, Intro. to U.S. Law and Methods I, Kate Finn,39,0,W,8.3
AB Law Bldg, Intro. to U.S. Law and Methods I, Wei Luo,47,0,F,9.0
AB Law Bldg, Intro. to U.S. Law and Methods I, Wei Luo,47,0,F,9.3
AB Law Bldg, Intro. to U.S. Law and Methods I, Wei Luo,47,0,F,10.0
AB Law Bldg, Intro. to U.S. Law and Methods I, Wei Luo,47,0,F,10.3
AB Law Bldg, Intro. to U.S. Law and Methods I, Wei Luo,47,0,F,11.0
AB Law Bldg, Intro. to U.S. Law and Methods I, Wei Luo,47,0,F,11.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,14.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,15.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,15.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,14.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,15.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,15.3
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,9.3
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,10.0
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,10.3
Eads, Introduction to Graduate Research in Computational and Data Sciences, Montgomery,8,0,F,11.0
Brauer Hall, IMSE Graduate Seminar, Mishra,25,0,M,13.0
Brauer Hall, IMSE Graduate Seminar, Mishra,25,0,M,13.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,T,14.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,T,15.0
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,T,15.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,H,14.3
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,H,15.0
January Hall, Sustainability Exchange: Community and University Practicums, Williams Krummenacher Solberg Knipp VanRiper Bumpers,19,0,H,15.3
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,17.3
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,18.0
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,18.3
Eads, McDonnell Academy Global Leadership Seminar, Benoist Dirks,19,0,T,19.0
Mallinckrodt, Introduction to Leadership I, Goode,14,0,T,10.0
Mallinckrodt, Introduction to Leadership I, Goode,14,0,T,10.3
Mallinckrodt, Introduction to Leadership I, Goode,14,0,T,11.0
Wrighton, Innovative Team Leadership, Wheat,5,0,T,13.0
Wrighton, Innovative Team Leadership, Wheat,5,0,T,13.3
Wrighton, Innovative Team Leadership, Wheat,5,0,T,14.0
Wrighton, Innovative Team Leadership, Wheat,5,0,H,13.0
Wrighton, Innovative Team Leadership, Wheat,5,0,H,13.3
Wrighton, Innovative Team Leadership, Wheat,5,0,H,14.0
Lopata Hall, Adaptive Team Leadership, Waters,5,0,T,14.3
Lopata Hall, Adaptive Team Leadership, Waters,5,0,T,15.0
Lopata Hall, Adaptive Team Leadership, Waters,5,0,T,15.3
Lopata Hall, Adaptive Team Leadership, Waters,5,0,H,14.3
Lopata Hall, Adaptive Team Leadership, Waters,5,0,H,15.0
Lopata Hall, Adaptive Team Leadership, Waters,5,0,H,15.3
Lopata House, Adaptive Team Leadership, Waters,1,0,M,14.3
Lopata House, Adaptive Team Leadership, Waters,1,0,M,15.0
Lopata House, Adaptive Team Leadership, Waters,1,0,M,15.3
Lopata House, Adaptive Team Leadership, Waters,1,0,W,14.3
Lopata House, Adaptive Team Leadership, Waters,1,0,W,15.0
Lopata House, Adaptive Team Leadership, Waters,1,0,W,15.3
Lopata Hall, Adaptive Leadership, Kuderka,6,0,T,13.0
Lopata Hall, Adaptive Leadership, Kuderka,6,0,T,13.3
Lopata Hall, Adaptive Leadership, Kuderka,6,0,T,14.0
Lopata Hall, Adaptive Leadership, Kuderka,6,0,H,13.0
Lopata Hall, Adaptive Leadership, Kuderka,6,0,H,13.3
Lopata Hall, Adaptive Leadership, Kuderka,6,0,H,14.0
January Hall, Adaptive Leadership, Kuderka,3,0,M,13.0
January Hall, Adaptive Leadership, Kuderka,3,0,M,13.3
January Hall, Adaptive Leadership, Kuderka,3,0,M,14.0
January Hall, Adaptive Leadership, Kuderka,3,0,W,13.0
January Hall, Adaptive Leadership, Kuderka,3,0,W,13.3
January Hall, Adaptive Leadership, Kuderka,3,0,W,14.0
North Campus, Modern American Military History, Copeland,7,0,T,17.0
North Campus, Modern American Military History, Copeland,7,0,T,17.3
North Campus, Modern American Military History, Copeland,7,0,T,18.0
North Campus, Modern American Military History, Copeland,7,0,T,18.3
North Campus, Modern American Military History, Copeland,7,0,T,19.0
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,9.0
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,9.3
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,10.0
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,10.3
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,11.0
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,11.3
Goldfarb, Fundamentals of Community Organizing, Metzger,8,0,W,12.0
Hillman, Development Practice in International Settings, Tucker,8,0,H,13.0
Hillman, Development Practice in International Settings, Tucker,8,0,H,13.3
Hillman, Development Practice in International Settings, Tucker,8,0,H,14.0
Hillman, Development Practice in International Settings, Tucker,8,0,H,14.3
Hillman, Development Practice in International Settings, Tucker,8,0,H,15.0
Hillman, Development Practice in International Settings, Tucker,8,0,H,15.3
Hillman, Development Practice in International Settings, Tucker,8,0,H,16.0
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,9.0
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,9.3
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,10.0
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,10.3
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,11.0
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,11.3
Goldfarb, Foundations of Data Analysis, Jonson-Reid,12,0,M,12.0
Goldfarb, Foundations of Data Analysis, Chen,12,0,M,13.0
Goldfarb, Foundations of Data Analysis, Chen,12,0,M,13.3
Goldfarb, Foundations of Data Analysis, Chen,12,0,M,14.0
Goldfarb, Foundations of Data Analysis, Chen,12,0,M,14.3
Goldfarb, Foundations of Data Analysis, Chen,12,0,M,15.0
Goldfarb, Foundations of Data Management I, Drake,16,0,W,13.0
Goldfarb, Foundations of Data Management I, Drake,16,0,W,13.3
Goldfarb, Foundations of Data Management I, Drake,16,0,W,14.0
Goldfarb, Foundations of Data Management I, Drake,16,0,W,14.3
Goldfarb, Foundations of Data Management I, Drake,16,0,W,15.0
Goldfarb, Foundations of Data Management I, Drake,16,0,W,15.3
Goldfarb, Foundations of Data Management I, Drake,16,0,W,16.0
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,13.0
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,13.3
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,14.0
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,14.3
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,15.0
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,15.3
Hillman, Quantitative Methods for Health Policy Analysis, Brown,7,0,T,16.0
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,9.0
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,9.3
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,10.0
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,10.3
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,11.0
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,11.3
Hillman, Applied Deep Learning Using Health Data, An,19,0,M,12.0
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,13.0
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,13.3
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,14.0
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,14.3
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,15.0
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,15.3
Hillman, System Dynamics Simulation for Strategic Design, Ballard,13,0,H,16.0
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,9.0
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,9.3
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,10.0
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,10.3
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,11.0
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,11.3
Hillman, Mixed Methods Research: Foundations & Applications, Cabassa-Torres,10,0,T,12.0
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,16.0
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,16.3
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,17.0
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,17.3
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,18.0
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,18.3
Remote, Introduction to Dissemination & Implementation Science, Baumann Walker,10,0,W,19.0
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,9.0
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,9.3
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,10.0
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,10.3
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,11.0
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,11.3
Goldfarb, Introduction to Advanced Research, Ssewamala,19,0,W,12.0
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,9.0
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,9.3
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,10.0
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,10.3
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,11.0
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,11.3
Hillman, Conceptual Foundations of Social Science Research, Fowler,18,0,T,12.0
Goldfarb, Professional Development Seminar I, Cabassa-Torres,19,0,W,12.0
Goldfarb, Professional Development Seminar I, Cabassa-Torres,19,0,W,12.3
Goldfarb, Professional Development Seminar I, Cabassa-Torres,19,0,W,13.0
Goldfarb, T32 Seminar in Mental Health & Addictions Services Research, Cabassa-Torres Goldbach,12,0,M,12.0
Goldfarb, T32 Seminar in Mental Health & Addictions Services Research, Cabassa-Torres Goldbach,12,0,M,12.3
Goldfarb, T32 Seminar in Mental Health & Addictions Services Research, Cabassa-Torres Goldbach,12,0,M,13.0
Hillman, Propensity Score Analysis, Guo,10,0,H,9.0
Hillman, Propensity Score Analysis, Guo,10,0,H,9.3
Hillman, Propensity Score Analysis, Guo,10,0,H,10.0
Hillman, Propensity Score Analysis, Guo,10,0,H,10.3
Hillman, Propensity Score Analysis, Guo,10,0,H,11.0
Hillman, Propensity Score Analysis, Guo,10,0,H,11.3
Hillman, Propensity Score Analysis, Guo,10,0,H,12.0
Hillman, Propensity Score Analysis, Sun,10,0,H,9.0
Hillman, Propensity Score Analysis, Sun,10,0,H,9.3
Hillman, Propensity Score Analysis, Sun,10,0,H,10.0
Hillman, Propensity Score Analysis, Sun,10,0,H,10.3
Hillman, Propensity Score Analysis, Sun,10,0,H,11.0
Hillman, Propensity Score Analysis, Sun,10,0,H,11.3
Hillman, Propensity Score Analysis, Sun,10,0,H,12.0
Goldfarb, Generalized Linear Models, Guo,12,0,T,13.0
Goldfarb, Generalized Linear Models, Guo,12,0,T,13.3
Goldfarb, Generalized Linear Models, Guo,12,0,T,14.0
Goldfarb, Generalized Linear Models, Guo,12,0,T,14.3
Goldfarb, Generalized Linear Models, Guo,12,0,T,15.0
Goldfarb, Generalized Linear Models, Guo,12,0,T,15.3
Goldfarb, Generalized Linear Models, Guo,12,0,T,16.0
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,13.0
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,13.3
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,14.0
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,14.3
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,15.0
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,15.3
Hillman, Introduction to Agent-based Modeling, Hammond,6,0,M,16.0
AB Law Bldg, American Indian Law, Steven Gunn,20,0,H,16.0
AB Law Bldg, American Indian Law, Steven Gunn,20,0,H,16.3
AB Law Bldg, American Indian Law, Steven Gunn,20,0,H,17.0
AB Law Bldg, American Indian Law, Steven Gunn,20,0,H,17.3
AB Law Bldg, American Indian Law, Steven Gunn,20,0,H,18.0
AB Law Bldg, American Indian Law, Steven Gunn,20,0,H,18.3
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,13.0
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,13.3
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,14.0
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,14.3
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,15.0
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,15.3
Hillman, System Dynamics Modeling for Strategic Design, Ballard,13,0,H,16.0
Hillman, Research Methods, Eyler,25,0,M,9.0
Hillman, Research Methods, Eyler,25,0,M,9.3
Hillman, Research Methods, Eyler,25,0,M,10.0
Hillman, Research Methods, Eyler,25,0,M,10.3
Hillman, Research Methods, Eyler,25,0,M,11.0
Hillman, Research Methods, Eyler,25,0,M,11.3
Hillman, Research Methods, Eyler,25,0,M,12.0
Goldfarb, Research Methods, Eyler,12,0,W,9.0
Goldfarb, Research Methods, Eyler,12,0,W,9.3
Goldfarb, Research Methods, Eyler,12,0,W,10.0
Goldfarb, Research Methods, Eyler,12,0,W,10.3
Goldfarb, Research Methods, Eyler,12,0,W,11.0
Goldfarb, Research Methods, Eyler,12,0,W,11.3
Goldfarb, Research Methods, Eyler,12,0,W,12.0
Hillman, Research Methods, Shields,17,0,T,13.0
Hillman, Research Methods, Shields,17,0,T,13.3
Hillman, Research Methods, Shields,17,0,T,14.0
Hillman, Research Methods, Shields,17,0,T,14.3
Hillman, Research Methods, Shields,17,0,T,15.0
Hillman, Research Methods, Shields,17,0,T,15.3
Hillman, Research Methods, Shields,17,0,T,16.0
Goldfarb, Research Methods, Shields,20,0,T,9.0
Goldfarb, Research Methods, Shields,20,0,T,9.3
Goldfarb, Research Methods, Shields,20,0,T,10.0
Goldfarb, Research Methods, Shields,20,0,T,10.3
Goldfarb, Research Methods, Shields,20,0,T,11.0
Goldfarb, Research Methods, Shields,20,0,T,11.3
Goldfarb, Research Methods, Shields,20,0,T,12.0
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,13.0
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,13.3
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,14.0
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,14.3
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,15.0
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,15.3
Goldfarb, Health Behavior & Health Promotion, Hudson,22,0,T,16.0
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,9.0
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,9.3
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,10.0
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,10.3
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,11.0
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,11.3
Goldfarb, Health Behavior & Health Promotion, Caburnay,18,0,W,12.0
Hillman, Epidemiology, Hobson,32,0,W,9.0
Hillman, Epidemiology, Hobson,32,0,W,9.3
Hillman, Epidemiology, Hobson,32,0,W,10.0
Hillman, Epidemiology, Hobson,32,0,W,10.3
Hillman, Epidemiology, Hobson,32,0,W,11.0
Hillman, Epidemiology, Hobson,32,0,W,11.3
Hillman, Epidemiology, Hobson,32,0,W,12.0
Remote, Epidemiology, Maddipati,25,0,F,9.0
Remote, Epidemiology, Maddipati,25,0,F,9.3
Remote, Epidemiology, Maddipati,25,0,F,10.0
Remote, Epidemiology, Maddipati,25,0,F,10.3
Remote, Epidemiology, Maddipati,25,0,F,11.0
Remote, Epidemiology, Maddipati,25,0,F,11.3
Remote, Epidemiology, Maddipati,25,0,F,12.0
Hillman, Epidemiology, Effah,18,0,H,13.0
Hillman, Epidemiology, Effah,18,0,H,13.3
Hillman, Epidemiology, Effah,18,0,H,14.0
Hillman, Epidemiology, Effah,18,0,H,14.3
Hillman, Epidemiology, Effah,18,0,H,15.0
Hillman, Epidemiology, Effah,18,0,H,15.3
Hillman, Epidemiology, Effah,18,0,H,16.0
Hillman, Health Administration & Policy, McMurtry,19,0,T,9.0
Hillman, Health Administration & Policy, McMurtry,19,0,T,9.3
Hillman, Health Administration & Policy, McMurtry,19,0,T,10.0
Hillman, Health Administration & Policy, McMurtry,19,0,T,10.3
Hillman, Health Administration & Policy, McMurtry,19,0,T,11.0
Hillman, Health Administration & Policy, McMurtry,19,0,T,11.3
Hillman, Health Administration & Policy, McMurtry,19,0,T,12.0
Goldfarb, Health Administration & Policy, Mason,19,0,M,9.0
Goldfarb, Health Administration & Policy, Mason,19,0,M,9.3
Goldfarb, Health Administration & Policy, Mason,19,0,M,10.0
Goldfarb, Health Administration & Policy, Mason,19,0,M,10.3
Goldfarb, Health Administration & Policy, Mason,19,0,M,11.0
Goldfarb, Health Administration & Policy, Mason,19,0,M,11.3
Goldfarb, Health Administration & Policy, Mason,19,0,M,12.0
(None), Cross-Cutting Themes in Public Health, Duncan,84,0,M,12.0
(None), Cross-Cutting Themes in Public Health, Duncan,84,0,M,12.3
(None), Cross-Cutting Themes in Public Health, Duncan,84,0,M,13.0
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,9.0
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,9.3
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,10.0
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,10.3
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,11.0
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,11.3
Goldfarb, Skill Lab: Grant Writing: Government Grants, Wilke,9,0,M,12.0
Goldfarb, Social Entrepreneurship, Cameron,16,0,W,13.0
Goldfarb, Social Entrepreneurship, Cameron,16,0,W,13.3
Goldfarb, Social Entrepreneurship, Cameron,16,0,W,14.0
Goldfarb, Social Entrepreneurship, Cameron,16,0,W,14.3
Goldfarb, Social Entrepreneurship, Cameron,16,0,W,15.0
Goldfarb, Social Entrepreneurship, Cameron,16,0,W,15.3
